Seed,Clubs,Hearts,Spades,Diamonds,Ace,Two,Three,Four,Five,Six,Seven,Eight,Nine,Ten,Jack,Queen,King,SuitEuclid,SuitEucIgnZero,SuitMedian,SuitMedIgnZero,SuitRange,SuitRngIgnZero,SuitStdDev,SuitSDIgnZero,SuitsPres
8702,6,3,4,3,0,3,2,1,1,1,0,3,2,0,2,0,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
8703,6,5,4,1,0,1,0,3,2,2,1,3,2,1,1,0,0,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
8704,6,3,4,3,1,0,3,0,2,2,3,1,0,1,0,2,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
8705,3,2,5,6,0,1,0,1,2,3,1,3,1,1,2,1,0,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8706,3,4,3,6,2,1,1,2,1,2,2,2,0,2,0,1,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
8707,3,4,5,4,2,0,0,1,2,1,2,3,2,1,1,1,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8708,7,3,4,2,2,2,1,0,1,1,0,2,3,1,2,1,0,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
8709,1,5,5,5,1,1,0,1,2,2,1,1,2,2,2,1,0,3.4641016151377544,3.4641016151377544,5.0,5.0,4,4,1.7320508075688772,1.7320508075688772,4
8710,6,4,4,2,3,0,1,1,0,1,0,1,1,3,2,1,2,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
8711,4,5,4,3,2,1,1,0,1,2,0,0,2,1,2,2,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8712,5,4,3,4,2,2,0,1,2,2,0,1,2,0,1,2,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8713,2,5,4,5,1,0,2,2,0,1,1,2,1,1,3,2,0,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8714,5,3,4,4,0,0,3,0,0,1,2,2,2,1,2,1,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8715,5,3,6,2,3,1,2,1,2,1,1,1,2,1,0,1,0,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8716,4,3,4,5,1,3,2,0,1,2,0,3,0,1,2,0,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8717,7,4,3,2,0,2,3,1,2,2,0,0,2,0,3,0,1,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
8718,3,2,7,4,2,0,1,0,1,2,1,1,1,1,1,2,3,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
8719,3,5,5,3,2,0,0,2,1,0,1,2,0,2,1,2,3,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
8720,3,5,4,4,2,2,1,2,1,0,1,2,2,1,2,0,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8721,3,3,3,7,2,2,0,1,0,1,2,0,2,1,2,2,1,3.4641016151377544,3.4641016151377544,3.0,3.0,4,4,1.7320508075688772,1.7320508075688772,4
8722,4,4,3,5,3,2,0,1,0,0,1,2,2,1,1,2,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8723,5,3,3,5,1,1,1,2,1,1,0,1,0,2,3,1,2,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
8724,6,5,3,2,2,1,0,2,1,2,0,2,2,1,2,1,0,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8725,4,2,5,5,2,0,3,0,2,0,0,3,2,1,1,2,0,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8726,5,4,5,2,1,2,2,1,1,1,0,3,1,3,1,0,0,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8727,2,6,5,3,2,1,3,0,3,1,1,0,1,0,2,2,0,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8728,4,5,2,5,2,1,1,2,0,1,1,1,1,2,0,2,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8729,2,6,5,3,0,1,0,4,1,1,1,3,0,1,1,2,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8730,3,3,6,4,1,0,1,0,3,1,2,0,1,1,3,2,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
8731,4,2,6,4,1,2,2,2,2,2,1,1,0,1,0,1,1,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
8732,3,3,5,5,1,2,0,1,1,1,2,4,1,0,1,2,0,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
8733,4,6,0,6,2,0,1,0,1,0,3,3,2,0,2,1,1,4.898979485566356,1.632993161855452,5.0,6.0,6,2,2.449489742783178,0.9428090415820634,3
8734,4,6,5,1,2,1,1,2,1,2,1,2,1,0,0,2,1,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
8735,2,7,4,3,1,0,1,3,1,2,1,1,1,1,1,2,1,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
8736,5,5,2,4,0,1,3,0,2,3,1,1,1,2,0,1,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8737,3,3,4,6,1,1,1,0,0,3,3,0,1,0,2,2,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
8738,5,3,4,4,2,0,1,1,3,2,2,2,0,1,1,0,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8739,5,4,2,5,1,1,1,2,0,1,2,3,1,1,1,0,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8740,4,2,5,5,1,2,1,1,1,0,3,2,0,2,0,3,0,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8741,2,6,4,4,0,2,2,3,0,2,0,1,2,2,1,0,1,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
8742,5,4,3,4,2,0,1,3,1,0,1,2,1,2,1,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8743,3,4,3,6,1,0,0,2,1,0,3,1,4,2,2,0,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
8744,6,3,6,1,2,0,1,3,1,3,2,1,1,0,0,2,0,4.242640687119285,4.242640687119285,4.5,4.5,5,5,2.1213203435596424,2.1213203435596424,4
8745,3,5,6,2,0,1,1,0,2,1,1,1,1,1,3,3,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8746,4,6,4,2,1,1,2,1,1,0,3,0,0,2,1,1,3,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
8747,5,7,0,4,1,3,0,1,1,2,0,1,1,1,2,1,2,5.0990195135927845,2.1602468994692865,4.5,5.0,7,3,2.5495097567963922,1.247219128924647,3
8748,3,6,2,5,2,1,2,1,3,0,1,3,1,2,0,0,0,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8749,3,6,1,6,1,0,1,2,0,1,2,1,0,3,2,0,3,4.242640687119285,4.242640687119285,4.5,4.5,5,5,2.1213203435596424,2.1213203435596424,4
8750,4,3,5,4,0,1,1,2,2,1,1,2,0,2,2,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8751,6,1,4,5,1,2,0,1,1,0,2,1,0,3,1,2,2,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
8752,5,6,3,2,1,3,0,0,3,1,1,1,1,2,1,1,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8753,4,4,4,4,1,2,1,1,1,3,1,0,2,1,2,0,1,0.0,0.0,4.0,4.0,0,0,0.0,0.0,4
8754,2,5,6,3,1,1,1,2,1,1,1,2,1,1,2,1,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8755,6,3,3,4,1,2,0,2,0,2,3,2,0,1,2,1,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
8756,5,4,2,5,2,2,2,0,2,1,2,0,1,1,1,1,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8757,4,2,5,5,0,2,1,1,1,2,1,2,1,2,1,1,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8758,4,5,2,5,4,0,1,0,0,1,2,2,1,3,0,1,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8759,3,4,3,6,0,0,2,2,2,3,2,1,1,0,2,0,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
8760,4,4,3,5,0,0,2,2,1,0,1,3,0,2,1,2,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8761,5,2,6,3,2,2,1,2,1,1,2,1,1,1,0,0,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8762,5,5,4,2,1,1,0,1,1,2,2,2,2,1,0,1,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8763,3,5,2,6,1,0,1,2,1,1,1,2,1,2,1,1,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8764,3,4,3,6,3,1,1,2,2,0,1,0,2,1,2,1,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
8765,2,3,5,6,1,0,1,2,1,1,1,2,1,0,2,2,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8766,3,4,7,2,2,1,2,2,2,1,0,1,1,2,1,0,1,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
8767,3,4,3,6,1,0,2,2,2,3,0,2,1,1,1,1,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
8768,3,6,6,1,2,0,1,1,2,2,1,1,2,0,0,2,2,4.242640687119285,4.242640687119285,4.5,4.5,5,5,2.1213203435596424,2.1213203435596424,4
8769,3,5,3,5,2,0,0,4,3,2,0,1,1,0,1,1,1,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
8770,6,5,2,3,2,1,1,2,1,0,2,2,1,3,0,0,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8771,3,5,4,4,1,2,3,1,2,1,1,1,1,0,1,0,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8772,4,5,3,4,0,0,2,1,0,0,3,2,1,1,2,1,3,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8773,5,3,6,2,1,1,1,1,0,2,2,2,1,1,1,1,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8774,3,7,3,3,1,1,1,1,1,3,1,2,1,1,1,1,1,3.4641016151377544,3.4641016151377544,3.0,3.0,4,4,1.7320508075688772,1.7320508075688772,4
8775,4,5,3,4,1,1,1,2,0,0,1,2,2,1,3,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8776,4,3,6,3,1,1,2,0,0,0,1,1,2,2,1,2,3,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
8777,1,6,5,4,0,3,0,2,1,1,0,1,2,1,2,1,2,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
8778,2,3,4,7,3,0,1,1,0,1,1,1,2,1,0,2,3,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
8779,5,1,4,6,2,1,2,2,1,0,2,0,0,2,2,0,2,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
8780,3,4,6,3,1,3,1,2,1,2,0,0,0,1,1,3,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
8781,2,4,5,5,1,0,3,1,1,1,2,1,1,3,1,0,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8782,5,4,3,4,0,2,2,2,0,1,1,1,2,1,1,1,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8783,4,5,5,2,1,1,0,1,2,1,1,0,1,1,3,1,3,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8784,5,4,5,2,1,0,1,2,2,0,1,1,2,0,2,1,3,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8785,1,4,8,3,3,2,2,1,0,1,0,2,1,1,1,0,2,5.0990195135927845,5.0990195135927845,3.5,3.5,7,7,2.5495097567963922,2.5495097567963922,4
8786,3,6,2,5,1,0,1,0,2,1,1,2,0,1,1,3,3,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8787,5,5,4,2,2,0,0,2,0,1,3,2,2,1,1,2,0,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8788,4,4,5,3,2,3,1,1,2,2,0,1,3,1,0,0,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8789,3,1,6,6,1,1,1,1,1,0,1,1,2,3,2,1,1,4.242640687119285,4.242640687119285,4.5,4.5,5,5,2.1213203435596424,2.1213203435596424,4
8790,5,4,2,5,1,2,2,2,1,0,0,1,0,4,1,0,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8791,4,4,4,4,1,1,2,0,1,0,1,2,1,0,3,3,1,0.0,0.0,4.0,4.0,0,0,0.0,0.0,4
8792,4,1,6,5,3,0,1,1,2,2,2,1,0,0,1,1,2,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
8793,6,4,4,2,0,2,2,1,1,1,1,0,1,1,1,1,4,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
8794,5,4,4,3,1,2,3,1,2,1,0,1,1,1,1,0,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8795,5,6,3,2,2,0,0,2,3,0,1,1,2,0,2,2,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8796,4,5,5,2,0,1,3,1,0,1,0,2,1,2,1,2,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8797,2,6,3,5,2,1,2,2,2,1,1,1,2,1,0,1,0,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8798,1,4,7,4,1,1,2,1,3,3,1,0,0,1,0,1,2,4.242640687119285,4.242640687119285,4.0,4.0,6,6,2.1213203435596424,2.1213203435596424,4
8799,4,3,3,6,0,1,1,1,3,1,3,0,0,1,1,2,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
8800,2,6,4,4,1,2,1,1,1,2,1,1,2,1,2,0,1,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
8801,3,6,4,3,2,1,1,2,2,1,1,1,1,0,1,2,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
8802,1,6,4,5,2,1,1,1,0,1,3,1,1,2,2,0,1,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
8803,4,2,4,6,0,3,1,1,0,3,1,2,0,1,2,1,1,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
8804,4,3,5,4,4,3,0,0,2,1,1,0,1,1,1,0,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8805,4,4,5,3,2,1,1,0,2,2,0,1,0,2,3,0,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8806,4,4,3,5,1,2,1,1,0,1,1,3,0,2,3,0,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8807,4,2,5,5,1,2,0,1,2,1,0,2,2,1,3,0,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8808,6,4,2,4,1,2,1,1,1,0,1,2,0,2,3,2,0,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
8809,3,3,6,4,0,3,2,3,2,1,1,1,0,1,0,0,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
8810,5,4,3,4,1,0,1,0,1,1,1,2,1,2,1,4,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8811,3,4,7,2,2,0,0,1,2,0,0,2,2,0,3,3,1,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
8812,4,6,3,3,2,2,1,1,1,1,0,2,1,1,2,2,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
8813,1,6,6,3,0,1,1,2,2,1,1,1,1,2,2,1,1,4.242640687119285,4.242640687119285,4.5,4.5,5,5,2.1213203435596424,2.1213203435596424,4
8814,2,5,4,5,3,2,0,1,3,0,0,1,2,2,1,1,0,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8815,8,1,2,5,2,2,0,1,1,0,1,0,2,1,3,1,2,5.477225575051661,5.477225575051661,3.5,3.5,7,7,2.7386127875258306,2.7386127875258306,4
8816,2,5,5,4,2,0,1,1,1,2,0,1,3,0,1,1,3,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8817,4,5,2,5,1,0,1,1,1,2,1,2,2,1,2,1,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8818,5,5,2,4,3,0,1,1,0,1,1,2,0,1,1,1,4,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8819,4,4,5,3,2,1,2,0,0,2,2,2,1,1,1,2,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8820,3,6,3,4,3,1,0,0,1,1,1,1,2,1,3,1,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
8821,6,2,5,3,0,3,1,2,1,0,2,2,2,1,0,1,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8822,5,4,3,4,2,2,0,2,1,0,3,2,0,1,2,1,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8823,2,2,6,6,1,2,0,2,2,1,0,0,2,0,3,1,2,4.0,4.0,4.0,4.0,4,4,2.0,2.0,4
8824,3,3,7,3,2,0,2,1,2,1,2,1,1,2,0,1,1,3.4641016151377544,3.4641016151377544,3.0,3.0,4,4,1.7320508075688772,1.7320508075688772,4
8825,2,4,4,6,1,0,1,1,1,1,2,1,1,1,2,1,3,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
8826,5,2,5,4,3,1,2,2,1,1,1,0,2,0,1,0,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8827,3,4,5,4,2,0,0,3,1,0,2,1,3,0,1,1,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8828,3,4,4,5,2,1,2,4,1,1,1,2,0,0,0,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8829,6,3,1,6,1,0,2,1,1,0,2,1,1,3,1,1,2,4.242640687119285,4.242640687119285,4.5,4.5,5,5,2.1213203435596424,2.1213203435596424,4
8830,4,2,5,5,1,1,0,2,1,1,2,1,1,1,1,2,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8831,5,2,3,6,1,1,0,1,3,0,1,1,1,1,2,2,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8832,5,8,2,1,2,1,1,0,1,2,1,2,0,2,1,1,2,5.477225575051661,5.477225575051661,3.5,3.5,7,7,2.7386127875258306,2.7386127875258306,4
8833,2,7,4,3,1,3,1,2,0,2,1,0,1,1,1,1,2,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
8834,5,4,4,3,1,1,1,1,2,2,2,1,1,0,2,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8835,6,3,3,4,0,2,1,2,0,2,0,2,0,2,3,0,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
8836,4,5,1,6,2,0,1,2,1,1,3,0,2,0,1,2,1,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
8837,3,4,4,5,0,0,1,1,1,0,2,1,2,2,3,3,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8838,3,4,6,3,2,0,1,1,0,1,2,1,1,2,2,2,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
8839,5,2,6,3,2,1,1,1,1,1,1,1,3,0,2,0,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8840,2,4,6,4,1,0,1,0,0,2,2,2,1,2,2,2,1,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
8841,5,5,4,2,0,0,3,1,2,1,0,3,2,2,1,0,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
8842,4,5,3,4,1,0,2,1,1,0,2,0,3,2,1,2,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8843,3,4,5,4,1,2,0,1,1,0,2,3,2,1,1,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8844,3,3,7,3,1,1,1,0,1,0,3,1,1,4,0,1,2,3.4641016151377544,3.4641016151377544,3.0,3.0,4,4,1.7320508075688772,1.7320508075688772,4
8845,5,6,3,2,1,0,2,1,1,0,2,1,1,2,2,2,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8846,3,3,3,7,2,1,1,2,0,0,1,2,3,2,1,1,0,3.4641016151377544,3.4641016151377544,3.0,3.0,4,4,1.7320508075688772,1.7320508075688772,4
8847,3,4,1,8,2,1,1,3,1,1,1,1,1,2,0,0,2,5.0990195135927845,5.0990195135927845,3.5,3.5,7,7,2.5495097567963922,2.5495097567963922,4
8848,3,4,4,5,3,0,1,0,1,2,1,0,1,1,2,1,3,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8849,6,2,4,4,0,1,1,1,1,1,2,2,1,0,2,3,1,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
8850,3,6,3,4,4,1,1,1,1,1,1,0,0,2,2,1,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
8851,5,4,3,4,1,0,1,1,4,2,1,1,1,2,1,0,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8852,3,5,2,6,2,2,1,0,2,1,3,2,1,1,0,0,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8853,7,4,3,2,1,2,1,1,1,2,1,1,0,2,2,1,1,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
8854,3,6,3,4,0,1,1,2,2,1,2,0,1,0,2,1,3,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
8855,4,5,6,1,0,2,0,1,2,2,2,1,1,0,3,1,1,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
8856,5,5,3,3,2,1,2,0,1,1,1,1,2,3,1,1,0,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
8857,6,3,2,5,1,0,1,3,1,1,1,0,3,1,2,0,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8858,5,3,6,2,2,3,2,2,0,0,1,1,1,1,1,1,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8859,7,6,2,1,2,1,1,2,0,1,1,1,0,1,2,2,2,5.0990195135927845,5.0990195135927845,4.0,4.0,6,6,2.5495097567963922,2.5495097567963922,4
8860,4,5,3,4,2,2,2,1,0,1,0,0,2,2,1,2,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8861,5,3,4,4,1,1,2,2,1,2,2,0,1,0,1,1,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
8862,4,1,5,6,2,1,1,3,1,2,1,0,1,1,1,2,0,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
8863,6,3,2,5,1,2,1,1,2,1,1,2,1,1,1,0,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
8864,4,3,6,3,0,2,2,0,3,1,3,1,2,0,0,2,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
